data,label
"Có ai thấy nó còn xấu hơn mấy điện thoại của Trung Quốc không ??? Dự là sẽ có thánh vào comment, xấu xấu nhưng doanh thu vẫn cao, nên trả lời luôn, hãy đợi đi rồi biết.",0
Quá xấu,0
So với đàn em 5s thì thua xa.,0
"Thật tuyệt! Cai dt thể hiện đẳng cấp,cái dt dẫn đầu xu thế công nghệ,cái dt của tương lai. Thật tuyệt! Xấu bền vững",0
Càng ngày càng xấu và nhảm,0
"Tôi sử dụng iphone từ khi mới ra cho đến nay.Và cho đến hôm nay tôi buộc lòng phải chuyển qua samsung s7 edge vì thiết kế màn hình cong độc đáo, hệ điều hành android đã được cải tiêan mượt mà hơn.Tôi cảm thấy iphone hiện nay về thiết kêa không có gi mới mẽ hdh thì gò bó buồn tẻ.Chọn samsung s7 edge cho hợp đòng mới là một lựa chọn tôi cảm thấy hài lòng cho đến nay!Chia tay apple iphone",0
Cuộc vui nào rồi cũng tan makApple cạn ý tưởng rồi,0
Đẹp tệ hại,0
Đợi ip8 vậy,0
Xấu tệ hại,0
Cái viền camera sau xấu kinh khủng ! Thất vọng quá trời ! thà để cái camera lồi như 6/6s thì còn đẹp hơn nhiều !,0
"Nếu iPhone 7 mà ntn thì chẳng có gì gọi là đột phá hay đổi mới ở đây cả. Mình rất yêu thích cảm ứng của Apple vì n rất mượt và đã trở thành thương hiệu. Nhưng với thiết kế ntn và mức giá quá cao so với chất lượng mình sẽ quay sang sử dụng samsung, tuy có cảm ứng không mượt bằng nhưng mọi thứ khác n đều vượt trội kể cả kiểu dáng bên ngoài.",0
"Mua 6s phần cứng mạnh hơn nhiều, còn chạy mượt đc 2- 3 năm nữa. Mua 6 bây giờ phí tiền, ko rẻ hơn đc bao nhiêu.",0
"Nếu đúng thế thì tôi sẽ tạm chuyển xài samsung xem sao, năm nào cũng mua iphone nhưng nhìn thiết kế này thấy apple như đang hiếp dâm những khách hàng trung thành của mình",0
Ngày tàn của Samsung!,0
Ngoại hình của em ấy  XẤU QUÁ,0
ko bang cai dt china. nhin như đeo them cai kieng boi vay hoc them htc sony đi,0
"Quá bình thường nuôn, Điện thoại bây giờ đa số đều có!?!",0
Cứ nghĩ note 7 tới sẽ có camera 4k :(,0
"Thấy chạnh lòng quá, một thời đình đám nay còn đâu - Bphone.",0
Nhọ,0
Tui sợ nhất là Lg G3 G4 đừng trong mong gì tui ủng hộ Lg nữa. Bệnh đột tử của Lg là ám ảnh của anh em trên diễn đàn và trong đó có tôi.,0
"Đột phá của Iphone: vị trí dải ăngten đc bố trí lại, vĩ đại quá, :3",0
Vâng siu phẩm lặn mất tăm sau 1 năm không bán được hàng giờ nói ra chắc chả mấy người biết bphone là gì,0
Chiếc sony xấu dã man,0
"Trước giờ xài toàn iphone, nhưng giờ thấy nản. Muốn đổi sang Sam, mà hóng anh Nokia.",0
Mọi người đừng mua LG . Mình mua LG G2 10t được 2 năm mới lên đời s7e . Cho anh trai con G2 dùng chưa được 2 tháng thì liệt cảm ứng. Mang tiếng quá.,0
Bạn vứt cái đt đó đi . Iphone là chúa dở nhiều bệnhChờ i7 ra mua mới luôn xài cho đã,0
Máy mình cũng gặp lỗi lâu lâu hết pin là tắt máy luôn. Đem ra bảo hành họ pó tay bạn.,0
"Sắp hết thời rồi, cái cảm giám sung sướng khi cầm iphone 4 chắc không bao giờ trở lại được.",0
"xấu tệ, thiếu sáng tạo",0
Thiết kế thua Xiaomi Mi5.,0
"Thế hệ iPhone 7 rồi đến 7s cũng sẽ y kiểu này thôi, không đẹp bằng iPhone 6!",0
ban sài qua ios với android sẽ rõ nhé.cái điện thoại andoid 10 triệu dùng 1 năm là đơ đơ dùng ngán như con dán :D,0
không choi pohonne 5-6-7 hết thời rồi,0
Lại sắp giống Nokia rồi. Lên đỉnh rồi xuống dốc. Đó là quy luật thôi.,0
Chu kì hưng thịnh của iphone đã qua.,0
Đang dùng 6 plus nhưng đến cái ghi âm cuộc gọi củng khó nữa. Buồn.,0
Tới khi đó ra đường thấy một số người mắt khác thườngbây giờ chưa ra thì hầm hố lắm tới khi mua về sẽ thấy bất tiện khi ai đeo kính râm và sử dụng trong bóng tối,0
"phải làm sáng màn hình, rùi vuốt lên, lúc đó máy mới quét...tận 3 bước...lâu hơn vân tay (sáng màn hình rùi chạm vào là unclock).",0
Iphone ngày càng trở nên nhạt nhẽo,0
Apple hết ý tưởng cho iphone. Vẫn dậm chân tại chỗ.,0
"từ 6 lên 6s có khác gì đâu, bây giờ k lẽ giống tiếp",0
"thôi hẹn iphone vào năm sau nhé. Năm nay vẫn lồi ra, nên thất bại rồi.",0
iphone cũng can ý tưởng rồi,0
Có thể không gây nên cơn sốt như những thế hệ trước,0
Gét ss,0
Mình mới mua con wiko sài vừa hết bảo hành là lỗi phần mền đưa ra tiệm sữa nhưng họ bảo thay mai hết 3 củ giờ mới bit tiền nào của nấy.,0
"Cấu hình này mà pin 1800 thì xin thưa, điện thoại đi tới đâu sạc theo tới đó, tiền nào của đó ko có chuyện rẽ đẹp bền cho bn xài đâu nha.",0
Android mà RAM 1G thì thôi rồi. Lúc test thử nghiệm hay khi mới mở hộp kiểm tra ở tiệm thì còn thấy ngon ngon. Mang về dùng 1 tuần đi rồi thấy cái cảnh khổ sở. RAM 1G thì chỉ có thể là Windows phone thì may ra còn ổn.,0
"Thôi. Tiền nào của đó. Mua cái dt khung kim loại 2tr. Xài dc 6 tháng.. viền kim loại cong vênh, bung ra. Nắp vỏ thì hở. Loa nhỏ lại thêm cái nhiễu điện nữa. Ôi hối hận.",0
Mình dính cái Z2 bị vỡ màn hình và vỡ mặt sau. Khôn hiểu chức năng chống nước kiểu gì mà mới rớt vô nước 1 xíu mà đơ luôn.,0
"Ối giời, thế này thì cũng kém như iPhone thôi, SS xem lại danh hiệu dẫn đầu công nghệ đi",0
"Chất của SS, làm ra những tính năng thừa thải để r tịt ngòi",0
Thua cây S7 thường của mình.,0
S7 thất vọng quá,0
Máy nhìn thô quá,0
"Kiểu dáng xấu, na ná nhau giữa các dòng máy Trung Quốc (Huwei, Xiaomi, Meizu...), tôi cho rằng đó là một thiết kế RẺ TIỀN !",0
chắc là snap 820 giống Bphone 2.,0
Mình hơi ghét Samsung khi cho Việt Nam dùng chíp Exynos. Dùng hàng xách tay thì ko yên tâm,0
"Vâng, Apple đã giải quyết xong nguy cơ dùng sạc đểu vừa sạc vừa nghe nhạc bị điện giật. Và tôi xin phép không dùng iphone 7 vì mấy cái tai nghe của tôi ko cắm đc vào cổng lightning :D.",0
Nhìn cái tai nghe củ chuối quá,0
ít hôm có headphone jack - lightning converter làm cho iphone7 thêm cồng kềnh.,0
Lại mất thêm một lượng khách hàng rồi,0
Với cái tai nghe đi kèm của Iphone thì mong gì chất lượng âm thanh tăng :)),0
Tăng được chất lượng âm thanh thì đã không có chuyện để nói.,0
"4G bên Korea còn rớt lên rớt xuống. Khởi đầu sao thấy cái gì cũng rầm rộ, rồi từ từ thì....",0
Chỗ tôi 3g vẫn còn chập chờn 3g lúc nhảy xuống e,0
hèn gì gần đây 3G trên máy Tui cứ như rùa bò,0
"Tốc độ thì tuyệt vời nhưng pin ngốn khá nhanh (gấp 3 lần 3G, chắc do còn ít cột ăng ten?), hy vọng sau khi tối ưu cấu hình mạng thì tình trạng tốn pin không còn thì mới dùng được.",0
Haizzz z công nghệ viễn thông Việt nam chậm hơn nhiều mấy nước trong khu vực và thế giớiMong sao phát triển nhanh để người dân dc trải nghiệm công nghệ cao theo kịp những nước phát triển. !,0
"Tôi dùng 4G ở Hà Nội mà toàn bị rớt xuống 3G, chập chờn. Mà cũng chả nhanh hơn là bao, ko ổn định bằng 3G.",0
Bên Nhật mà 4G cũng chậm thì đừng nói VN.,0
Mang danh tablet mà có 5.5 inch ai mà mua,0
Thiết kế mặt lưng xấu quá,0
"Với mức giá này tôi chọn Zenfone Laser LTE, camera tốt hơn, thông số tương đương, rẻ hơn 1tr, và không phải hàng Tq",0
"xấu và yếu thậm tệ, nói chung là thảm họa, chúc cty oppo VN mau đóng cửa",0
"Cùng mức giá này,nếu dùng hàng Tq ta có rất nhiều máy của Xiaomi,Huawei với thông số cao gấp rưỡi đến gấp đôi và chất lượng thì đã được kiểm chứng là tốt.Tóm lại là bỏ qua ốp bồ.",0
Cùi lắm,0
Giá ảo tưởng. Bảo hành tệ. Quảng cáo dày đặc. Nên tránh xa mấy con này,0
Mức giá này tôi thà chọn lg g4 cũ hoặc xiaomi note pro con ngon hơn,0
Oppo đã thành công và được giới trẻ yêu thích. Càng về sau thì càng copy kiểu dáng của apple. Ấn tượng về oppo ngày càng phai dần theo thời gian. Đừng cố tạo vỏ bọc bên ngoài mà bên trong thì quá nhàm chán.1 tín đồ oppo thay lời muốn nói,0
"mua oppo thà mua mobistar ủng hộ thương hiệu việt, ngoài ra có xiaomi mi4",0
"nản với cái giá, mua oneplus x ngon đẹp",0
"Oppo ảo tưởng giá trị với những anh SS, SN, LG,... tôi vô những trung tâm điện thoại, chẳng bao giờ màng đến cái tên Oppo. Giá ở trên nóc.",0
"4,49tr! Oppo đang bị hoang tưởng khi trang bị cho chiếc điện thoại này một cấu hình không thể tin nổi! Vẫn thấy vui vì chưa 1 lần dùng Oppo!",0
"Một thiết kế không thể xấu hơn,chào mừng Apple ra nhập với đội HTC,cổ phiếu của Apple sẽ sụt như chong chóng tụt sau khi Iphone 7 và IP7 Plus ra mắt cho mà xem !",0
"IPHONE CÀNG NGÀY CÀNG NHÀM CHÁN, TÙ THIẾT KẾ, CÔNG NGHỆ LUÔN ĐI SAU SAM SUNG,LG VÀ HTC",0
"Nut nay vo bo, nen them nut back tren man hinh thi tot",0
Nếu thực sự đây là IP7 thì doanh số sẽ tụt dốc thảm hại vì không có gì mới cả về kiểu dáng lẫn tính năng.,0
"Mặt trước đẹp, mặt sau nhìn xấu đê tiện luôn....",0
"ip7 đây sao, xấu dữ vậy trời",0
"chán nhỉ, chẳng có j hay cả chẳng có lý do j để lên đời em iphone 6 này cả",0
"cứ chờ chờ mãi cuối cùng càng chờ thì càng thất vọng .biết thế làm con 5s cho rồi ,vì mình vẫn thích cái đường viền kim loại khỏe khoắn đó hơn chỉ tiếc phần bao tren dưới quá to làm màn hình bé xíu mà mắt thì kém .",0
"Ý tưởng của Iphone đã cạn, chỉ còn độn phần cứng thôi, tiếc thay!",0
"Trơn tuồn tuột, không đẹp",0
"vậy thì mình cứ tiếp tục với 6 plus, chả việc gì phải phí xu khi thay đổi chưa tạo sự khác biệt rõ rệt",0
Nói chung là cũng hết ý tưởng rồi!,0
Xấu thật,0
Tim Cook đang nỗ lực cải lùi iPhone. Steve Jobs mà thấy thiết kế như vầy chắc đội mồ sống dây.,0
Vâng Tim Cook đang dần từ bỏ những di sản đặc trưng ko thể nhầm lẫn của Iphone do Steve Jobs để lại,0
Nút “quay lại” vô cùng tiện lợi thì không có nhưng lại có nút “chuyển đổi chế độ rung - chuông”. Có lẽ Apple để dần nhận ra sự ngớ ngẩn.,0
"xấu không tả nổi, hết nghĩ ra được mẫu để thiết kế rồi.",0
"Tôi chẳng thấy tuyệt chỗ nào. Có smartphone cũ không dùng mang đi đập gấp, chẳng dám cho chẳng dám bán nữa ^^",0
"Htc mới ra to mồm hét giá, đến lúc ko bán đc lại như kiến con thu mình hạ giá 1 nửa kkkkkkk",0
"Sai lầm của HTC cứ lặp đi lặp lại là giá quá chát, lại ra sau các đối thủ... thật chẳng hiểu HTC sao không nhận ra điều đó",0
"Định giá ban đầu cho HTC10 cao quá, hãy bán với trị thực thì sẽ khá hơn.",0
Thấy mấy bác hô hào mua em ấy nhiều lắm mà sao vẫn ế. Hay vẫn hài lòng với htc m7 giống như iphone 5s thay vì mua 6s.,0
"phần cứng HTC làm khá tốt, chưa kể các sense khá ok, nhưng giá thì trên trời, maketing quá kém",0
"màn hình to quá mà giá mắc quá, cứ làm con HTC 10 mini 4,5 inch giá phải chăng mình mua ngay",0
Samsung ra máy lia lịa vậy trời?k còn có thể nhận biết đời nào nửa luôn...k biết ra vậy để làm chi vậy trời?,0
TRÁNH XA SAMSUNG. GIÁ LUÔN TRÊN TRỜI. CHẤT LƯỢNG THUA XA NOKIA LUMIA. NOKIA LUMIA LÀ SỐ 1. dùng NOKIA xong mới thấy tuyệt vời. đẳng cấp. mượt mà. gấp 100 lần samsung. giá máy luôn là giá trị thật. GIÁ MÁY SAMSUNG LÀ 10 THÌ CÓ 7 LÀ THƯƠNG HIỆU CÒN GIÁ TRỊ THẬT CỦA MÁY SAMSUNG CHỈ LÀ 3/10.,0
bán của nợ nay cho ai nữa trời,0
"Bàn Phím Vật Lý vẫn ở lại, và Blackberry phải ra đi khỏi thị trường 1 sớm 1 chiều thôi. Nếu như Blackberry có Tài Chính mạnh để Duy Trì thì hãy cứ tiếp tục theo đuổi điều mà số đông Ng Sử Dụng ko thích. Tài Chính cạn kiệt, mà BB ko có sản phẩm Thuần Cảm Ứng Android để chạy theo xu hướng yêu thích của số đông ng dùng trên thị trường, chỉ có nước Ngỏi của Tỏi.Nói thực, cái Bàn Phím Vật Lý của Blackberry đã quá lỗi thời, xuất hiện trên chiếc Smartphone ko phù hợp, nhìn thô thiển khỏi phải bàn. Làm Kinh Doanh, mục đích chính ngoài Chất Lượng, còn phải có chú trọng sở thích của Khách Hàng mới đem về Doanh Thu. Sản phẩm sản xuất ra, chỉ để đáp ứng cho thiểu số ng dùng, thì BB chuẩn bị Bán Thân cho TQ 1 sớm, 1 chiều, với giá như bèo, là điều khó tránh.",0
Mình thì không sao bỏ được cái bàn phím VL này. XH giờ chuộng cái hư vô nên bàn phím ảo hot nhưng những người theo trường phái Classic cũng không quá ít!,0
"Có cái thương hiệu cấu hình chưa phải mạnh nhất ,hét giá ngất trời ế là phải thôi",0
trong khi sản phẩm của các hãng khác ngày càng hoàn thiện thì sp của ông này ngày càng chán. Priv là một ví dụ điển hình. Kiểu gì cũng phá sản thôi,0
"Ông BB không tệ, nhưng tệ là các lãnh đọa cứ ảo tưởng mình quá mạnh mà chết. Giảm giá máy và mở rộng kênh bán hàng như thiên hạ thì với sức mạnh của BB sẽ sống. Ảo tưởng sức mạnh ngông cuồng giá trên trời, bán thì thu gọn trong mấy cửa hàng ọp ẹp thì chỉ có bế tắc và bán cho TQ nhanh thôi.",0
Nói chung thằng em mình mua 1 cái sau 15 ngày trải nghiệm đã lên đường về với chủ cũ chấp nhận mất 15% giá trị máy và thêm tiền mua air 2,0
thua ipad - nhất là dùng sau 2 năm,0
Lại khăn gói theo tiếng gọi của Nokia thôi... Windows phone giờ tàn lụi quá rồi.,0
ĐỢI IP 8 RA RỒI MUA LUÔN CHO NÓ THAY ĐỔI KIỂU DÁNG CHỨ NHÌN KIỂU NÀY CHÁN QUÁ.....,0
Muốn mua một cái nhưng đắt quá.,0
"Các chế nói điện thoại zenfone là loại ngon - bổ - rẻ. Nhưng rất tiếc, dùng 2 cái không ưa cái nào: Âm thanh loa rất nhỏ, pin nhanh hết, dùng được thời gian ngắn là máy nóng ran. Hệ điều hành cài nhiều ứng dụng riêng của hàng nên khi so sánh với máy khác cùng cấu hình thì có vẻ zenfone chạy chậm hơn. Rất tiếc, em sẽ không bao giờ chọn điện thoại của ASUS nữa, thông cảm nha.",0
